GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.05,-0.06,0.9,-21.15,-0.95,-2.07,508,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-21.39,-0.78,-2.1,500,0.0,0.0,24.59,24.89
-0.05,-0.06,0.88,-21.02,-0.98,-2.27,509,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.15,-0.89,-2.43,507,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-20.9,-0.88,-1.99,504,0.0,0.0,24.63,24.87
-0.05,-0.06,0.89,-21.15,-1.18,-2.08,500,0.0,0.0,24.59,24.89
-0.05,-0.05,0.89,-21.02,-1.09,-1.85,500,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-1.0,-2.16,506,0.0,0.0,24.59,24.83
-0.05,-0.06,0.87,-21.02,-1.19,-2.13,510,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.15,-0.82,-2.04,504,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.02,-1.17,-2.08,511,0.0,0.0,24.63,24.89
-0.05,-0.06,0.89,-21.15,-1.02,-2.3,510,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.15,-1.17,-2.23,501,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-1.14,-2.19,515,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-1.04,-2.09,512,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.27,-1.29,-2.16,502,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.02,-0.97,-2.24,502,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-20.9,-0.91,-2.21,501,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-0.89,-2.22,504,0.0,0.0,24.59,24.83
-0.04,-0.06,0.89,-21.02,-1.03,-2.24,504,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-20.78,-1.07,-2.15,502,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.02,-1.05,-2.19,505,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.15,-1.21,-2.38,507,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.15,-1.14,-2.15,503,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-1.19,-2.17,517,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-0.93,-1.94,515,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-1.03,-2.24,499,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-21.27,-1.05,-2.16,508,0.0,0.0,24.59,24.87
-0.05,-0.06,0.9,-21.02,-0.99,-2.19,507,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-20.9,-1.14,-2.31,504,0.0,0.0,24.59,24.89
-0.05,-0.06,0.88,-21.02,-1.18,-2.08,505,0.0,0.0,24.63,24.95
-0.04,-0.06,0.89,-21.27,-1.09,-1.94,500,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.39,-0.98,-2.34,500,0.0,0.0,24.63,24.93
-0.05,-0.06,0.9,-21.15,-0.82,-2.03,504,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.02,-1.09,-2.0,505,0.0,0.0,24.59,24.89
-0.05,-0.07,0.89,-21.02,-1.08,-2.08,513,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-20.9,-0.73,-2.05,511,0.0,0.0,24.59,24.93
-0.04,-0.05,0.89,-21.27,-0.92,-2.06,500,0.0,0.0,24.59,24.89
-0.05,-0.06,0.88,-21.27,-1.11,-2.27,511,0.0,0.0,24.59,24.99
-0.05,-0.06,0.89,-21.02,-1.09,-2.09,511,0.0,0.0,24.63,24.89
-0.05,-0.06,0.88,-21.02,-1.09,-2.08,505,0.0,0.0,24.63,24.93
-0.04,-0.06,0.89,-21.02,-0.95,-2.15,505,0.0,0.0,24.59,24.93
-0.05,-0.06,0.89,-20.9,-1.05,-2.44,499,0.0,0.0,24.59,24.89
-0.05,-0.07,0.89,-21.15,-1.19,-2.03,499,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-21.02,-0.98,-2.21,503,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.02,-1.18,-2.0,503,0.0,0.0,24.59,24.87
-0.05,-0.05,0.89,-21.15,-1.0,-2.15,510,0.0,0.0,24.63,24.83
-0.05,-0.06,0.9,-21.02,-0.9,-2.27,507,0.0,0.0,24.63,24.87
-0.05,-0.06,0.9,-21.27,-1.15,-2.12,499,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-1.08,-2.21,513,0.0,0.0,24.59,24.83
-0.05,-0.06,0.88,-21.27,-1.04,-2.11,514,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.27,-1.03,-2.07,504,0.0,0.0,24.59,24.87
-0.06,-0.07,0.9,-21.15,-1.15,-1.98,511,0.0,0.0,24.63,24.89
-0.05,-0.06,0.89,-21.27,-0.98,-2.21,505,0.0,0.0,24.59,24.89
-0.05,-0.06,0.89,-21.15,-1.11,-2.38,499,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-20.9,-0.83,-2.06,506,0.0,0.0,24.63,24.89
-0.05,-0.06,0.88,-20.9,-0.99,-2.18,505,0.0,0.0,24.63,24.89
-0.05,-0.06,0.88,-21.15,-1.12,-2.15,502,0.0,0.0,24.59,24.89
-0.05,-0.06,0.88,-21.02,-0.9,-2.14,502,0.0,0.0,24.59,24.83
-0.05,-0.07,0.88,-21.02,-1.05,-2.25,498,0.0,0.0,24.63,24.89
-0.05,-0.06,0.89,-21.15,-1.05,-2.05,509,0.0,0.0,24.63,24.99
-0.05,-0.06,0.89,-20.9,-1.05,-2.14,512,0.0,0.0,24.63,24.99
-0.04,-0.07,0.89,-21.51,-1.08,-1.95,505,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.02,-1.08,-2.18,512,0.0,0.0,24.59,24.93
-0.04,-0.06,0.88,-20.9,-1.1,-2.32,510,0.0,0.0,24.59,24.95
-0.05,-0.06,0.89,-21.15,-1.06,-2.05,501,0.0,0.0,24.63,24.95
-0.05,-0.06,0.89,-21.02,-1.13,-2.09,511,0.0,0.0,24.59,24.99
-0.05,-0.06,0.88,-20.9,-0.98,-2.09,507,0.0,0.0,24.59,24.95
-0.05,-0.06,0.89,-21.15,-1.08,-2.18,503,0.0,0.0,24.63,24.99
-0.05,-0.06,0.9,-21.02,-0.66,-2.2,499,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.27,-0.83,-2.03,500,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.02,-1.02,-2.06,505,0.0,0.0,24.63,24.93
-0.05,-0.06,0.89,-21.15,-1.05,-2.16,507,0.0,0.0,24.63,24.89
-0.05,-0.06,0.88,-21.39,-0.92,-2.11,503,0.0,0.0,24.63,24.89
-0.05,-0.06,0.89,-20.9,-1.09,-2.39,511,0.0,0.0,24.59,24.89
-0.04,-0.06,0.88,-21.27,-1.08,-1.96,510,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-20.9,-1.19,-2.02,503,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.27,-0.65,-2.02,517,0.0,0.0,24.59,24.83
-0.05,-0.05,0.89,-21.02,-1.09,-2.31,514,0.0,0.0,24.63,24.81
-0.04,-0.06,0.89,-20.9,-0.85,-2.21,500,0.0,0.0,24.63,24.81
-0.05,-0.06,0.89,-21.15,-0.98,-2.26,504,0.0,0.0,24.59,24.81
-0.05,-0.05,0.89,-21.15,-1.14,-2.21,503,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.27,-0.95,-2.16,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.15,-1.07,-2.15,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-20.9,-1.16,-2.06,502,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.27,-1.17,-2.17,503,0.0,0.0,24.59,24.81
-0.05,-0.06,0.9,-21.02,-1.07,-2.21,507,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-1.04,-2.28,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-1.16,-2.16,513,0.0,0.0,24.59,24.83
-0.05,-0.05,0.89,-21.15,-0.92,-2.08,512,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.15,-1.02,-2.28,499,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-20.9,-0.95,-2.27,511,0.0,0.0,24.59,24.87
-0.05,-0.06,0.9,-20.9,-1.02,-2.11,511,0.0,0.0,24.59,24.89
-0.05,-0.06,0.88,-21.15,-1.01,-2.18,504,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.02,-0.95,-2.17,506,0.0,0.0,24.59,24.87
-0.05,-0.06,0.9,-21.02,-0.76,-2.15,500,0.0,0.0,24.59,24.83
-0.05,-0.05,0.88,-21.02,-1.05,-2.21,500,0.0,0.0,24.59,24.83
-0.05,-0.06,0.88,-21.02,-1.05,-2.24,503,0.0,0.0,24.59,24.83
-0.05,-0.06,0.9,-21.02,-1.2,-2.14,504,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.15,-0.91,-2.09,511,0.0,0.0,24.63,24.83
-0.05,-0.06,0.88,-21.15,-1.01,-2.28,507,0.0,0.0,24.63,24.83
-0.05,-0.07,0.88,-21.15,-1.07,-2.15,500,0.0,0.0,24.59,24.81
-0.05,-0.07,0.89,-21.39,-1.05,-2.06,513,0.0,0.0,24.59,24.81
-0.05,-0.05,0.88,-21.15,-1.05,-2.12,516,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-1.05,-2.19,504,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.27,-0.9,-2.15,509,0.0,0.0,24.63,24.81
-0.05,-0.06,0.89,-21.15,-0.81,-2.23,503,0.0,0.0,24.63,24.81
-0.05,-0.05,0.88,-21.39,-1.01,-2.16,501,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.02,-0.95,-2.21,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-0.91,-2.19,504,0.0,0.0,24.59,24.81
-0.04,-0.06,0.88,-21.27,-0.99,-2.2,503,0.0,0.0,24.63,24.81
-0.05,-0.06,0.88,-21.02,-0.73,-2.02,503,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.27,-1.08,-2.01,499,0.0,0.0,24.63,24.81
-0.05,-0.06,0.89,-21.39,-1.02,-2.45,513,0.0,0.0,24.63,24.81
-0.05,-0.06,0.89,-20.9,-1.18,-2.12,514,0.0,0.0,24.59,24.77
-0.05,-0.06,0.89,-21.27,-0.98,-2.12,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-1.24,-2.2,514,0.0,0.0,24.63,24.83
-0.05,-0.06,0.88,-21.15,-1.02,-2.01,510,0.0,0.0,24.63,24.81
-0.05,-0.05,0.88,-21.15,-0.96,-2.05,502,0.0,0.0,24.59,24.83
-0.05,-0.06,0.9,-21.15,-1.15,-2.11,509,0.0,0.0,24.59,24.81
-0.05,-0.07,0.88,-21.27,-0.86,-2.38,508,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.27,-1.08,-1.89,502,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-1.03,-2.02,501,0.0,0.0,24.59,24.87
-0.06,-0.06,0.89,-21.15,-0.98,-2.24,500,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.15,-1.1,-2.19,504,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-20.78,-1.02,-2.08,510,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-0.89,-2.18,504,0.0,0.0,24.59,24.83
-0.05,-0.05,0.89,-21.02,-0.94,-2.37,511,0.0,0.0,24.59,24.83
-0.05,-0.07,0.88,-21.27,-1.14,-2.16,511,0.0,0.0,24.59,24.83
-0.04,-0.06,0.88,-21.27,-1.3,-2.05,502,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.02,-1.09,-2.07,516,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-1.15,-2.08,512,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.15,-0.97,-2.15,499,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.15,-1.06,-2.13,504,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.02,-0.85,-2.08,502,0.0,0.0,24.59,24.87
-0.05,-0.05,0.88,-21.02,-1.07,-2.09,504,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-1.16,-2.16,505,0.0,0.0,24.59,24.83
-0.05,-0.06,0.88,-21.02,-1.17,-2.0,501,0.0,0.0,24.59,24.83
-0.05,-0.06,0.88,-21.15,-1.07,-2.19,503,0.0,0.0,24.59,24.87
-0.05,-0.06,0.9,-21.02,-0.95,-2.21,505,0.0,0.0,24.59,24.87
-0.05,-0.05,0.88,-21.27,-1.06,-2.19,504,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.15,-1.08,-2.18,515,0.0,0.0,24.59,24.87
-0.04,-0.06,0.88,-21.15,-1.03,-2.34,513,0.0,0.0,24.59,24.87
-0.05,-0.06,0.9,-21.02,-0.92,-2.14,500,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-0.89,-2.28,510,0.0,0.0,24.59,24.87
-0.05,-0.05,0.88,-21.02,-0.85,-2.21,510,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-0.98,-1.95,504,0.0,0.0,24.59,24.87
-0.05,-0.07,0.88,-21.27,-0.92,-2.12,505,0.0,0.0,24.59,24.87
-0.06,-0.06,0.89,-21.15,-1.07,-2.06,501,0.0,0.0,24.57,24.87
-0.05,-0.07,0.89,-20.9,-1.15,-2.11,500,0.0,0.0,24.57,24.87
-0.05,-0.06,0.88,-21.02,-1.18,-2.14,502,0.0,0.0,24.57,24.87
-0.04,-0.06,0.89,-21.27,-0.82,-2.31,503,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-0.94,-2.15,512,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-0.85,-2.23,508,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.15,-1.08,-2.02,499,0.0,0.0,24.59,24.83
-0.05,-0.06,0.9,-21.39,-1.02,-2.15,513,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.27,-0.92,-2.02,513,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.27,-0.96,-2.21,506,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.15,-1.07,-2.02,510,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.27,-1.06,-2.21,504,0.0,0.0,24.63,24.81
-0.04,-0.05,0.89,-21.02,-0.98,-2.17,500,0.0,0.0,24.63,24.83
-0.05,-0.06,0.89,-21.15,-0.83,-2.03,504,0.0,0.0,24.59,24.83
-0.05,-0.05,0.89,-21.27,-0.99,-2.24,504,0.0,0.0,24.59,24.83
-0.05,-0.06,0.9,-21.02,-1.01,-2.23,505,0.0,0.0,24.59,24.83
-0.05,-0.06,0.89,-21.51,-0.9,-2.08,500,0.0,0.0,24.59,24.87
-0.04,-0.06,0.89,-21.27,-1.09,-2.32,501,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.39,-0.96,-2.14,510,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.02,-1.2,-2.31,513,0.0,0.0,24.59,24.87
-0.05,-0.06,0.88,-21.02,-0.98,-2.27,504,0.0,0.0,24.59,24.87
-0.06,-0.06,0.9,-21.15,-1.04,-2.31,511,0.0,0.0,24.59,24.87
-0.05,-0.06,0.89,-21.27,-1.09,-2.21,509,0.0,0.0,24.59,24.83
-0.05,-0.05,0.89,-21.02,-0.91,-2.23,500,0.0,0.0,24.59,24.83
-0.06,-0.06,0.89,-21.02,-1.04,-2.25,509,0.0,0.0,24.57,24.87
-0.05,-0.07,0.89,-21.39,-1.04,-2.21,506,0.0,0.0,24.57,24.83
-0.05,-0.06,0.88,-21.15,-1.15,-2.08,501,0.0,0.0,24.57,24.87
-0.05,-0.07,0.89,-21.15,-1.06,-2.11,500,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-1.11,-2.26,500,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.02,-1.05,-2.28,506,0.0,0.0,24.57,24.83
-0.04,-0.06,0.89,-21.39,-1.18,-2.12,508,0.0,0.0,24.57,24.83
-0.05,-0.05,0.89,-21.15,-1.15,-2.1,503,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.27,-0.85,-2.06,510,0.0,0.0,24.57,24.81
-0.05,-0.06,0.89,-21.27,-1.02,-1.96,509,0.0,0.0,24.57,24.75
-0.05,-0.06,0.88,-21.27,-0.89,-2.26,502,0.0,0.0,24.57,24.77
-0.05,-0.06,0.9,-21.15,-0.91,-2.03,516,0.0,0.0,24.59,24.77
-0.05,-0.06,0.88,-21.15,-1.1,-2.32,512,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.15,-1.06,-2.11,503,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.15,-1.05,-2.23,501,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.15,-1.01,-2.09,506,0.0,0.0,24.59,24.81
-0.05,-0.05,0.88,-21.39,-1.2,-2.18,504,0.0,0.0,24.59,24.81
-0.05,-0.05,0.89,-21.39,-1.0,-2.22,501,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.27,-0.99,-2.15,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.27,-0.98,-2.21,505,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.02,-1.09,-2.11,504,0.0,0.0,24.59,24.81
-0.05,-0.06,0.88,-21.27,-1.14,-2.33,514,0.0,0.0,24.59,24.81
-0.04,-0.06,0.89,-20.9,-0.99,-2.4,514,0.0,0.0,24.59,24.81
-0.05,-0.06,0.89,-21.15,-1.1,-2.02,500,0.0,0.0,24.57,24.81
-0.05,-0.06,0.89,-21.39,-1.22,-2.13,509,0.0,0.0,24.57,24.83
-0.05,-0.06,0.88,-21.39,-0.96,-2.2,508,0.0,0.0,24.57,24.83
-0.06,-0.06,0.9,-21.15,-0.92,-2.16,504,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.15,-1.02,-2.05,504,0.0,0.0,24.57,24.83
-0.06,-0.06,0.88,-21.27,-0.93,-2.0,500,0.0,0.0,24.57,24.83
-0.05,-0.06,0.88,-21.02,-0.95,-2.18,500,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.02,-0.97,-2.21,506,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.27,-1.13,-2.02,504,0.0,0.0,24.55,24.77
-0.05,-0.06,0.89,-21.27,-1.05,-2.27,515,0.0,0.0,24.57,24.81
-0.05,-0.06,0.88,-21.02,-0.9,-2.05,510,0.0,0.0,24.57,24.81
-0.05,-0.06,0.9,-21.51,-0.93,-2.02,500,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.02,-1.06,-2.03,513,0.0,0.0,24.57,24.83
-0.05,-0.06,0.88,-21.15,-1.16,-1.91,512,0.0,0.0,24.55,24.83
-0.05,-0.07,0.89,-21.15,-1.18,-2.06,504,0.0,0.0,24.55,24.83
-0.05,-0.06,0.88,-21.39,-1.12,-2.2,505,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.39,-1.08,-2.32,500,0.0,0.0,24.57,24.83
-0.05,-0.06,0.9,-21.15,-1.06,-2.22,500,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.15,-0.95,-2.13,504,0.0,0.0,24.55,24.87
-0.04,-0.06,0.89,-21.15,-0.94,-2.06,504,0.0,0.0,24.55,24.87
-0.05,-0.05,0.88,-21.39,-1.23,-1.98,507,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.02,-1.04,-2.18,505,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.02,-0.91,-2.11,500,0.0,0.0,24.55,24.87
-0.05,-0.06,0.88,-21.27,-1.03,-2.2,516,0.0,0.0,24.55,24.83
-0.05,-0.06,0.89,-21.27,-0.88,-2.31,515,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.39,-1.01,-2.14,505,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.15,-0.98,-2.26,510,0.0,0.0,24.57,24.87
-0.05,-0.06,0.9,-21.15,-1.21,-2.29,505,0.0,0.0,24.57,24.87
-0.05,-0.06,0.88,-21.39,-0.96,-2.08,501,0.0,0.0,24.57,24.83
-0.05,-0.06,0.9,-20.9,-0.81,-2.17,505,0.0,0.0,24.57,24.83
-0.05,-0.06,0.89,-21.39,-0.77,-2.16,504,0.0,0.0,24.55,24.81
-0.06,-0.06,0.88,-21.27,-1.1,-2.16,503,0.0,0.0,24.57,24.87
-0.05,-0.06,0.88,-21.02,-0.88,-2.0,502,0.0,0.0,24.55,24.87
-0.05,-0.06,0.89,-21.27,-0.96,-2.15,501,0.0,0.0,24.55,24.83
-0.05,-0.06,0.88,-21.27,-1.18,-2.28,512,0.0,0.0,24.55,24.83
-0.04,-0.07,0.89,-21.15,-1.1,-1.98,513,0.0,0.0,24.55,24.83
-0.05,-0.06,0.88,-21.15,-0.93,-2.17,502,0.0,0.0,24.55,24.83
-0.05,-0.06,0.88,-21.39,-1.15,-2.11,513,0.0,0.0,24.55,24.83
-0.05,-0.05,0.89,-21.15,-1.02,-2.31,510,0.0,0.0,24.57,24.83
-0.06,-0.06,0.9,-21.39,-1.05,-2.05,503,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-1.0,-2.22,511,0.0,0.0,24.57,24.87
-0.05,-0.06,0.88,-21.15,-1.11,-1.99,506,0.0,0.0,24.55,24.89
-0.05,-0.06,0.89,-21.02,-1.02,-2.04,500,0.0,0.0,24.55,24.87
-0.05,-0.06,0.89,-21.02,-1.08,-2.28,500,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.39,-0.95,-2.22,502,0.0,0.0,24.57,24.95
-0.06,-0.06,0.89,-21.15,-1.0,-2.27,506,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.39,-1.13,-2.14,507,0.0,0.0,24.55,24.93
-0.05,-0.06,0.89,-21.39,-1.16,-1.91,500,0.0,0.0,24.57,24.93
-0.04,-0.06,0.89,-21.15,-1.0,-2.23,511,0.0,0.0,24.55,24.87
-0.05,-0.06,0.9,-21.27,-1.14,-2.37,511,0.0,0.0,24.57,24.87
-0.05,-0.07,0.89,-21.39,-0.78,-2.33,505,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.15,-0.68,-2.02,517,0.0,0.0,24.57,24.89
-0.05,-0.06,0.88,-21.63,-1.0,-2.28,510,0.0,0.0,24.57,24.95
-0.05,-0.07,0.89,-20.9,-0.81,-2.07,500,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.15,-0.93,-2.12,504,0.0,0.0,24.55,24.89
-0.05,-0.06,0.89,-21.02,-0.95,-2.08,504,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-0.95,-2.13,504,0.0,0.0,24.57,24.95
-0.05,-0.06,0.88,-21.02,-0.72,-2.13,503,0.0,0.0,24.57,24.95
-0.05,-0.06,0.88,-21.15,-1.14,-2.27,500,0.0,0.0,24.57,24.95
-0.04,-0.06,0.89,-21.15,-0.98,-2.1,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.02,-0.85,-2.13,509,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.02,-0.81,-2.31,505,0.0,0.0,24.57,24.95
-0.05,-0.06,0.89,-21.02,-1.02,-2.16,515,0.0,0.0,24.57,24.95
-0.05,-0.07,0.89,-21.15,-1.06,-2.1,510,0.0,0.0,24.57,24.95
-0.05,-0.06,0.89,-21.27,-1.06,-2.24,501,0.0,0.0,24.57,24.95
-0.05,-0.06,0.89,-21.02,-0.89,-2.2,513,0.0,0.0,24.57,24.95
-0.05,-0.06,0.89,-21.39,-0.87,-2.17,509,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.15,-1.19,-2.12,505,0.0,0.0,24.57,24.95
-0.05,-0.05,0.89,-21.39,-1.28,-2.17,503,0.0,0.0,24.57,24.95
-0.05,-0.06,0.9,-21.27,-0.89,-2.26,500,0.0,0.0,24.57,24.89
-0.04,-0.06,0.89,-21.27,-1.14,-2.06,502,0.0,0.0,24.55,24.87
-0.05,-0.06,0.89,-21.02,-0.9,-2.02,505,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.39,-0.99,-2.27,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.88,-21.15,-0.95,-2.19,509,0.0,0.0,24.57,24.89
-0.04,-0.06,0.89,-21.27,-1.02,-2.25,506,0.0,0.0,24.57,24.89
-0.05,-0.07,0.89,-21.27,-1.11,-2.06,500,0.0,0.0,24.57,24.89
-0.05,-0.07,0.89,-21.27,-1.09,-2.03,517,0.0,0.0,24.57,24.89
-0.04,-0.06,0.89,-21.39,-1.02,-1.86,514,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.15,-1.05,-2.07,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.27,-0.98,-1.98,508,0.0,0.0,24.57,24.89
-0.05,-0.07,0.89,-21.27,-1.25,-2.13,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.88,-21.02,-0.95,-2.35,505,0.0,0.0,24.57,24.89
-0.04,-0.07,0.89,-21.27,-0.97,-2.27,504,0.0,0.0,24.57,24.89
-0.05,-0.07,0.88,-21.39,-1.34,-2.21,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.15,-1.32,-2.24,500,0.0,0.0,24.57,24.89
-0.05,-0.06,0.9,-21.15,-0.9,-2.0,506,0.0,0.0,24.57,24.95
-0.05,-0.07,0.9,-21.39,-1.24,-2.17,504,0.0,0.0,24.57,24.89
-0.05,-0.06,0.89,-21.27,-1.15,-2.18,516,0.0,0.0,24.57,24.87
-0.05,-0.06,0.89,-21.27,-0.85,-2.27,515,0.0,0.0,24.57,24.95
-0.05,-0.06,0.88,-21.27,-1.02,-2.14,499,0.0,0.0,24.57,24.95
-0.05,-0.06,0.9,-21.27,-1.11,-2.11,511,0.0,0.0,24.55,24.95
-0.05,-0.06,0.9,-21.15,-1.26,-2.19,509,0.0,0.0,24.57,24.95
-0.05,-0.06,0.89,-21.15,-0.94,-2.15,504,0.0,0.0,24.57,24.95
-0.05,-0.05,0.89,-21.39,-1.31,-2.08,509,0.0,0.0,24.57,24.95
-0.05,-0.06,0.88,-21.39,-1.15,-2.35,503,0.0,0.0,24.57,24.95
-0.06,-0.06,0.89,-21.15,-1.36,-1.96,500,0.00,0.00,24.57,24.95
-0.05,-0.06,0.88,-21.15,-0.95,-2.18,499,0.00,0.00,24.57,24.95
-0.06,-0.06,0.89,-21.15,-0.95,-2.13,504,0.00,0.00,24.57,24.95
-0.05,-0.06,0.89,-21.39,-0.93,-2.17,510,0.00,0.00,24.57,24.95
-0.05,-0.06,0.89,-21.27,-0.95,-2.21,511,0.00,0.00,24.57,24.89
-0.05,-0.05,0.87,-20.78,-0.95,-2.16,499,0.00,0.00,24.57,24.89
